                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     71,                 1.3625,                  1.218,                 1.6054,                0.85465,                0.83616,                0.89011,                0.54156,                 1.3769,                0.79446,                 1.6556,              0.0006014,              0.0006014,              0.0006014
                     72,                 1.3573,                 1.2138,                 1.6017,                0.86937,                0.83028,                0.90288,                0.55126,                 1.3531,                0.78812,                 1.6417,             0.00058142,             0.00058142,             0.00058142
                     73,                 1.3549,                 1.1891,                 1.5934,                0.88803,                0.81957,                 0.8975,                0.54107,                 1.3953,                 0.7794,                 1.6732,             0.00056144,             0.00056144,             0.00056144
                     74,                 1.3532,                 1.2116,                 1.5973,                0.85001,                 0.8319,                0.90116,                0.54907,                  1.372,                0.78733,                 1.6579,             0.00054146,             0.00054146,             0.00054146
                     75,                  1.365,                 1.2386,                 1.6088,                0.90221,                0.80581,                0.90723,                0.55682,                 1.3494,                0.77195,                 1.6337,             0.00052148,             0.00052148,             0.00052148
                     76,                 1.3518,                  1.196,                 1.5961,                0.85328,                0.83486,                0.89979,                0.54014,                 1.3873,                0.76583,                 1.6602,              0.0005015,              0.0005015,              0.0005015
                     77,                  1.348,                 1.1839,                 1.5846,                0.87347,                0.84251,                0.90632,                0.54926,                 1.3879,                0.76138,                 1.6609,             0.00048152,             0.00048152,             0.00048152
                     78,                 1.3521,                 1.1865,                 1.5897,                0.85216,                0.85493,                0.90642,                0.55005,                 1.3622,                0.78109,                 1.6311,             0.00046154,             0.00046154,             0.00046154
                     79,                 1.3412,                 1.1807,                 1.5774,                0.89886,                0.81346,                 0.9028,                0.55946,                 1.3472,                0.78377,                 1.6218,             0.00044156,             0.00044156,             0.00044156
                     80,                 1.3316,                 1.1638,                 1.5689,                  0.872,                0.84709,                0.90336,                0.55728,                  1.363,                0.76481,                 1.6412,             0.00042158,             0.00042158,             0.00042158
